subject,predicate,object
传统节日,包括,过赕
传统节日,包括,泼水节
传统节日,包括,关门节
传统节日,包括,开门节
历法使用,沿用,传统傣历
民歌形式,包含,说亲歌
民歌形式,包含,嫁别歌
民歌形式,包含,招魂词
民歌形式,包含,贺新房
民歌形式,包含,祭祀歌
民歌形式,包含,儿歌
民歌形式,包含,情歌
民歌形式,包含,赞高升
乐器类别,分为,管乐
乐器类别,分为,弦乐
乐器类别,分为,打击乐
舞蹈种类,包括,嘎光舞
舞蹈别名,对应,团结舞
舞蹈种类,包括,象脚鼓舞
文化遗产,保留项目,口传叙事长诗《召树屯》
文化遗产,保留项目,傣族章哈
文化遗产,保留项目,傣族传统武术
文化遗产,保留项目,傣族剪纸
传统技艺,包含,民居建筑技艺
传统技艺,包含,织锦
传统技艺,包含,传统手工造纸
传统技艺,包含,竹编
传统技艺,包含,葫芦丝制作
传统技艺,包含,高升制作
传统技艺,包含,纸伞制作
传统技艺,包含,银器制作
传统技艺,包含,传统制糖
传统技艺,包含,制茶
饮食文化,代表,傣味菜品
保护区地位,入选名录,云南省第四批省级非物质文化遗产代表性项目名录
代表性传承人,包括,玉吨
代表性传承人,包括,岩叫龙
代表性传承人,包括,岩芷龙
代表性传承人,包括,玉应罕
傈僳族葫芦笙打跳曲,是,丽江傈僳族民间大众自娱舞打跳的领舞乐曲
葫芦笙,传说是,民间智多星托拉哥然的灵性遗物
傈僳族葫芦笙乐曲,流传于,云南省丽江市为主玉龙县、永胜县、华坪县、宁蒗县和古城区及滇西北范围的傈僳族聚居地
傈僳族葫芦笙乐曲,音色特点,独特古朴听觉穿透力极强
傈僳族葫芦笙乐曲,体现特点,管簧乐器悠长、厚重的特点
傈僳族葫芦笙乐曲,音域情况,不广多为七管九音常见为五管七音
傈僳族葫芦笙乐曲,适合用途,傈僳族民间传统打跳曲的领舞演奏
傈僳族葫芦笙乐曲,分类情况,可以分为曲牌曲和散曲杂调两大类
现存曲牌曲代表曲目,包括,《刮来破》《刮嘞密》《啦个啦色伏虎调》《模刮伴奏咏叹调》《念杂四威迟雀恋花》《念杂衣嗟多雀饮水或乌鸦喝水》《七步蛮调》《撒荞调》《相见乐》《迎宾曲》《祝婚曲》《赶街调》《意背大蛮调》等十来个曲调
其余曲目,是,以舞步命名的杂调和临时联奏、串奏用以领舞的散曲、散句
傈僳族葫芦笙乐曲,按照定调方式分为,以唱名为基调的意背曲类和唱名为基调的意贼曲类
傈僳族葫芦笙打跳曲,作用,在文化娱乐生活中起着关键性的作用
傈僳族葫芦笙打跳曲,受喜爱程度,受到傈僳族同胞的普遍喜爱
如今葫芦笙打跳时,习惯使用,易学易跳的简易舞曲曲种
如今葫芦笙打跳时,面临问题,曲目比较单纯乐句乐段结构较为复杂、技法要求高的曲目未能全面掌握有些古老曲牌和曲目面临失传
傈僳族葫芦笙打跳,入选,云南省第四批省级非物质文化遗产代表性项目名录
白族泥塑,社会学特征,经济效益不大
白族泥塑,民族学特征,白族聚集区
白族泥塑,历史学特征,唐代南诏国时期
白族泥塑,符号学特征,飞檐瓦
白族泥塑,符号学特征,屋檐马鞍
白族泥塑,符号学特征,屋顶瓦猫
白族泥塑,符号学特征,玉皇大帝
白族泥塑,符号学特征,大黑天神
白族泥塑,符号学特征,烟锅吹哨
白族泥塑,符号学特征,点水雀吹哨
白族泥塑,美学特征,栩栩如生
白族泥塑,美学特征,独特艺术风格
白族泥塑,历史学特征,云南省第三批省级非物质文化遗产代表性项目名录
白族泥塑,民族学特征,苏龙祥
洛恩乡,所属流域,本那河流域
架车乡,所属流域,本那河流域
哈尼族,表演时间1,农历六月矻扎扎期间属羊日
哈尼族,表演时间2,农历十月年测拉火施期间属牛日
第一次表演,寓意,告知上天春耕结束祈求风调雨顺
第二次表演,寓意,告知上天勤劳的哈尼人又平安地度过了一年祈求来年平平安安
地鼓舞,舞者性别,男性
舞蹈动作,包括,颠跳步
舞蹈动作,包括,屈膝吸腿跳
舞蹈动作,包括,上身前俯双手持鼓棒自然向前摆动至地
舞蹈动作,包括,抬腿顿跳步在原地舞蹈
舞蹈动作,包括,左右手分别在胯下击鼓
舞蹈动作,包括,颠步转圈为鼓敲击跳
第一跳,寓意,人与自然和谐相处无灾无难
第二跳,寓意,五谷丰登
第三跳,寓意,家畜兴旺生活富足
地鼓舞,主要特点,抬腿胯下击鼓贯穿整套舞步始终
伴奏乐器,包括,竹笛
伴奏乐器,包括,三弦
伴奏乐器,包括,四弦
地鼓舞,风格特点,粗犷豪迈
地鼓舞,风格特点,古朴热烈
地鼓舞,风格特点,动律鲜明
地鼓舞,风格特点,极富感染力
地鼓舞,性质,哈尼族集体智慧的结晶
地鼓舞,价值,具有较高的历史价值
地鼓舞,价值,具有较高的艺术价值
地鼓舞,入选项目,云南省第三批省级非物质文化遗产代表性项目名录
地鼓舞,项目代表性传承人,陈保克
景谷象脚鼓舞,民族学特征,傣族文化
景谷象脚鼓舞,历史学特征,历史悠久
景谷象脚鼓舞,符号学特征,象脚鼓道具
景谷象脚鼓舞,美学特征,舞姿典雅抒情洒脱飘逸
景谷象脚鼓舞,社会学特征,村寨男子人人会跳
景谷象脚鼓舞,民族学特征,白象舞关联
景谷象脚鼓舞,历史学特征,入选省级非物质文化遗产
景谷象脚鼓舞,符号学特征,大鼓/铓锣/镲伴奏
景谷象脚鼓舞,美学特征,粗犷有力神采飞扬
景谷象脚鼓舞,社会学特征,民间象脚鼓舞队组织形式
景谷象脚鼓舞,民族学特征,泼水节赕佛婚庆活动载体
景谷象脚鼓舞,历史学特征,周晋国为代表性传承人
景谷象脚鼓舞,符号学特征,左手跨带扶鼓边右手击鼓动作
景谷象脚鼓舞,美学特征,对花擦背换位等高难度动作
景谷象脚鼓舞,社会学特征,集体起舞协调节奏
景谷象脚鼓舞,民族学特征,唱傣族调辅助表演
景谷象脚鼓舞,历史学特征,佛寺广场田间地头多场景演绎
景谷象脚鼓舞,符号学特征,彩绸毛巾装饰元素
景谷象脚鼓舞,美学特征,稀锣慢鼓与密锣急鼓对比韵律
彝族吹奏弹拨乐,主要使用群体,彝族仆拉支系
彝族仆拉支系,语言状况,有自己的语言但无文字
彝族吹奏弹拨乐,制作材料来源,当地竹/木/高粱叶
节波,材质类型,竹制单管吹奏乐器
高爬,材质类型,高粱叶制作的吹管乐器
演奏形式,性别分工,女性多于男性
女性演奏者,常用乐器,节波/高爬
男性演奏者,常用乐器,笛子/小三弦/四弦
曲调内容主题,包括类别,谈情说爱
曲调内容主题,包括类别,生产生活
曲调内容主题,包括类别,自然界花草虫鸟
曲调内容主题,包括类别,日月星辰
演奏技法,具体类型,打音
演奏技法,具体类型,波音
演奏技法,具体类型,颤音
演奏技法,具体类型,滑音
演奏技法,具体类型,弹弦
演奏技法,具体类型,挑弦
演奏技法,具体类型,扫弦
彝族吹奏弹拨乐,入选名录,云南省第四批省级非物质文化遗产代表性项目名录
项目代表性传承人,姓名,龙岸妹
管氏针灸疗法,传承代数,五代
管氏针灸疗法,理论基础,传统中医理论
管氏肾病四联疗法,组成方法,穴位注射
管氏肾病四联疗法,组成方法,中药汤剂
国家中医药管理局,确立流派,管氏特种针法学术流派
管氏针灸疗法,代表性传承人,管遵信
尚旺节,社会学特征,维护国家和平稳定
尚旺节,民族学特征,生产、饮食、服饰、艺术、宗教领域展示
尚旺节,历史学特征,四五百年的历史
尚旺节,历史学特征,世代相传的形式传承
尚旺节,符号学特征,三月的第一个属猪日
尚旺节,符号学特征,民族民间传统歌舞表演
尚旺节,符号学特征,民族体育竞技活动
尚旺节,美学特征,民族民间歌舞展演
尚旺节,美学特征,传统射弩
尚旺节,美学特征,荡秋千
金殿庙会,社会学特征,携家带口涌向金殿赶庙会
金殿庙会,社会学特征,亲友聚会叙说亲情
金殿庙会,民族学特征,对调子唱山歌
金殿庙会,民族学特征,舞龙灯
金殿庙会,民族学特征,演奏洞经音乐
金殿庙会,历史学特征,始建于明万历三十年
金殿庙会,历史学特征,清康熙十年的金殿碑刻记载
金殿庙会,符号学特征,传统庙会
金殿庙会,符号学特征,农历正月初九玉皇大帝万寿祭祀
金殿庙会,美学特征,踏青赏花
金殿庙会,美学特征,跳花灯
金殿庙会,社会学特征,购买土特产品和手工艺品
金殿庙会,历史学特征,入选云南省第三批省级非物质文化遗产代表性项目名录
大理甲马,体现,民族学特征
大理甲马,承载,历史学特征
大理甲马,运用,符号学特征
大理甲马,展现,美学特征
大理甲马,关联,白族信仰体系
大理甲马,包含,本主形象
大理甲马,涉及,人神沟通载体
大理甲马制作工艺,融合,木雕技术
大理甲马制作工艺,使用,造纸术
大理甲马雕刻,要求,灵巧构思
大理甲马雕刻,需要,精心设计
大理甲马雕刻,依赖,精湛刀法
大理甲马线条造型,呈现,粗细相间特点
大理甲马,入选,云南省第四批省级非物质文化遗产代表性项目名录扩展项目名录
张瑞龙,身份是,大理甲马项目代表性传承人
张庆绅,身份是,大理甲马项目代表性传承人
宝峰调子会,民族学特征,多民族歌手汇聚交流
宝峰调子会,历史学特征,流传数百年历史悠久
宝峰调子会,符号学特征,固定曲调如宝峰调/昆阳调/昆明小调等
宝峰调子会,美学特征,清唱与民间乐器伴奏结合
山歌调子比赛,社会学特征,培养民间艺人传承文化
山歌调子比赛,历史学特征,继承传统并摒弃糟粕创新发展
山歌调子比赛,符号学特征,即兴创作歌词出口成章
宝峰调子会,社会学特征,交易民俗小吃和工艺品
宝峰调子会,民族学特征,融合多地山歌风格如大理调/八街调
宝峰调子会,历史学特征,入选省级非物质文化遗产名录
宝峰调子会,符号学特征,对唱形式为主偶尔独唱
宝峰调子会,美学特征,长腔对口与四季腔艺术表现
许绍光,社会学特征,项目代表性传承人身份
许绍光,符号学特征,传统演唱方式守护者
许绍光,美学特征,健康文明生活方式倡导者
绿歪,社会学特征,婆家堂屋认亲仪式演唱
彝良彝族酒歌,民族学特征,彝语五言句式唱词结构
演唱形式,民族学特征,集体围圈或相对成排舞蹈伴唱
内容主题,民族学特征,涵盖天文地理/历史传说/劳动生产/婚恋情感
古拙舞姿,民族学特征,保留原始古朴的动作形态
欢快节奏,民族学特征,体现民族文化的乐观精神
龙拱朴问答内容,历史学特征,记录迁徙路径与地理跨越信息
教育歌词,历史学特征,承载母系社会向父系过渡的文化记忆
认亲程序,历史学特征,展现家族血缘关系的建构方式
五言句式,符号学特征,语言结构的程式化编码系统
音韵铿锵,符号学特征,声律系统的文化标识功能
马蹄形队列,符号学特征,空间布局的象征性表达
舞蹈动线,符号学特征,身体运动的叙事性符号
酒器使用,符号学特征,礼仪器具的文化隐喻
曲调旋律,美学特征,音乐线条的抒情性表现
肢体语言,美学特征,舞蹈动作的造型美感
昼夜连续演唱,美学特征,时间跨度的艺术张力
情感宣泄,美学特征,悲欢交织的审美体验
非遗名录入选,历史学特征,文化遗产保护的时代印记
清康熙时期《罗平州志》第二卷,记载内容,彝族服饰特征
彝族戈仆支系妇女服饰,组成部分,帽子/披肩/上衣/裙子/围腰/腰带/飘带/绑腿/鞋子
完整新娘装,包含元素,帽子/披肩/上衣/裙子/围裙/腰带/飘带/绑腿/鞋子
制作流程,包括阶段,原材料种植→纺织成布→刺绣成衣
完成工序耗时,最低时长,二至三年
传承方式,学习途径,长辈口传心授
服饰用途,使用场景,结婚时穿戴/婚后重大节日穿戴/去世时作寿衣或陪葬
服装质地,材料类型,手工布
图案文化内涵,寓意主题,吉祥
保存技艺,具体项目,麻布纺织技艺/刺绣技艺
历史艺术价值,体现方面,较高历史和艺术价值
面临问题,挑战因素,现代社会发展冲击/多元文化影响/先进技术替代
非遗入选项目,名录名称,云南省第四批省级非物质文化遗产代表性项目名录扩展项目名录
项目代表性传承人,姓名,韩福秀
丽江窨酒,历史学特征,明代以前使用藤管抽取的低度村醪/土酿
丽江窨酒,符号学特征,弧形藤管作为抽取工具的文化象征
丽江窨酒,美学特征,酒色艳如琥珀灿若朝阳
丽江窨酒,美学特征,不腻不燥甜得清秀甘得醇雅
丽江窨酒,符号学特征,密封埋藏地下二三十年的窖藏仪式
丽江窨酒,民族学特征,赵又新、张琪为项目代表性传承人
丽江窨酒,历史学特征,入选云南省第三批省级非物质文化遗产代表性项目名录
彝族开新街,社会学特征,礼孝教育
彝族开新街,民族学特征,彝族传统节日
彝族开新街,历史学特征,祭龙活动演变而来
彝族开新街,符号学特征,舞龙
彝族开新街,符号学特征,对歌
彝族开新街,美学特征,耍龙表演
彝族开新街,美学特征,花鼓表演
白傣傣族,社会生活功能,祭拜神灵
白傣傣族,社会生活功能,婚姻嫁娶
白傣傣族,社会生活功能,丧葬祭祀
白傣傣族,社会生活功能,喝酒划拳
